ip,hostname,timestamp,processo,cpu,ram,dados_gravados,mac,gpu,disco_uso
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,dwm.exe,0.6,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,explorer.exe,0.5,1.1,1.8,14071519000332,0,1846699
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.1,0.0,98.5,14071519000332,0,103283244
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.5,1.3,1150.3,14071519000332,0,1206188171
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,1.8,14071519000332,0,1914952
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,16.8,14071519000332,0,17658033
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,msedgewebview2.exe,0.0,0.0,14.2,14071519000332,0,14880081
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,30.3,14071519000332,0,31804440
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,msedgewebview2.exe,0.0,0.0,6.5,14071519000332,0,6773617
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,TextInputHost.exe,0.1,0.0,0.0,14071519000332,0,29773
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,SearchIndexer.exe,0.0,0.0,16.1,14071519000332,0,16888358
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Widgets.exe,0.0,0.0,9.4,14071519000332,0,9828901
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,9.4,14071519000332,0,9871630
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,ctfmon.exe,0.1,0.0,0.0,14071519000332,0,0
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,SearchHost.exe,0.0,0.0,4.5,14071519000332,0,4759703
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,StartMenuExperienceHost.exe,0.1,0.0,1.4,14071519000332,0,1432768
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,1.5,14071519000332,0,1588020
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,EpicGamesLauncher.exe,0.0,0.0,1093.7,14071519000332,0,1146807295
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.2,1.6,557.6,14071519000332,0,584722902
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,Code.exe,0.0,0.0,40.5,14071519000332,0,42441568
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,msedgewebview2.exe,0.0,0.0,23.6,14071519000332,0,24716668
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,91.1,14071519000332,0,95515704
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,svchost.exe,0.0,0.0,29.3,14071519000332,0,30738480
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,taskhostw.exe,0.0,0.0,8.0,14071519000332,0,8425472
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,chrome.exe,0.0,0.0,33.7,14071519000332,0,35367053
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,msedge.exe,0.0,0.0,6.6,14071519000332,0,6939595
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,EOSOverlayRenderer-Win64-Shipping.exe,0.0,0.0,1.3,14071519000332,0,1402234
192.168.0.192,DESKTOP-N2E1DHL,2025-10-26_00-29-57,RocketLeague.exe,3.6,19.0,32.5,14071519000332,0,34087344
